home_team,away_team,date,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
Liverpool,Chelsea,2017-11-25,1,1,0,0,16,4,0,0,765,19,10,14,1.2,1.2,1.0,27,1,536,632,84.8,57,441,18,23,13,9774,3395,221,240,92.1,246,282,87.2,56,85,65.9,0.8,13,49,10,1,581,51,10,1,2,18,22,7,4,2,0,0,5,11,8,8,3,5,23,21.7,18,3,11,29,35,0,59,175,396,202,20,765,56.5,10,43.5,2297,1192,22,5,15,13,533,56,0,10,6,0,0,0,0,53,7,12,36.8,1,1,0,0,11,3,0,0,676,23,13,13,0.8,0.8,0.6,20,2,443,554,80.0,42,355,18,23,18,7650,2830,207,228,90.8,173,205,84.4,49,83,59.0,1.0,9,26,7,2,502,47,9,1,3,26,19,8,2,3,2,5,16,15,18,5,0,10,23,43.5,13,8,5,36,22,0,96,263,262,162,22,676,78.3,5,21.7,2066,1124,14,3,13,14,441,42,0,7,10,5,0,0,0,61,12,7,63.2
Southampton,Everton,2017-11-26,4,4,0,0,17,5,0,0,826,19,9,9,2.1,2.1,1.8,28,8,602,727,82.8,63,562,25,10,8,10232,3046,284,311,91.3,239,270,88.5,55,98,56.1,1.4,13,44,13,4,672,55,13,1,11,32,29,7,3,4,0,0,14,13,6,12,1,5,9,55.6,4,0,9,28,20,0,35,195,419,220,23,826,80.0,2,20.0,2628,1523,23,3,10,10,599,63,0,6,13,0,0,0,0,58,26,24,52.0,1,1,0,0,5,2,0,0,473,12,14,16,0.2,0.2,0.1,10,2,252,360,70.0,26,215,11,9,4,4586,1838,116,150,77.3,95,112,84.8,33,76,43.4,0.2,3,28,4,0,316,44,6,0,1,7,19,2,1,1,0,0,9,6,6,4,2,2,10,20.0,8,5,11,26,33,1,65,166,218,92,7,473,44.4,5,55.6,1065,525,7,2,13,14,248,24,0,13,6,0,0,0,0,46,24,26,48.0
Burnley,Arsenal,2017-11-26,0,0,0,0,8,2,2,0,489,13,11,15,0.4,0.4,0.3,15,0,286,388,73.7,20,224,12,13,9,5192,2391,139,160,86.9,89,119,74.8,41,83,49.4,0.2,6,24,1,1,341,43,16,0,1,19,9,5,3,0,2,4,4,12,6,5,2,4,18,22.2,14,7,8,24,32,0,74,159,216,120,7,489,69.2,4,30.8,1077,578,7,2,17,7,282,19,0,8,14,4,0,1,0,50,18,24,42.9,1,0,1,1,17,1,0,0,759,11,5,4,1.8,1.0,0.9,31,2,557,681,81.8,41,473,33,18,14,8748,2966,290,322,90.1,212,251,84.5,32,68,47.1,0.8,14,42,11,2,637,41,11,1,3,17,20,5,4,1,0,3,8,9,7,4,0,4,13,30.8,9,3,1,16,27,0,46,175,381,206,26,758,77.8,4,22.2,2793,1652,30,6,8,9,553,39,0,14,8,3,1,0,0,58,24,18,57.1
Huddersfield Town,Manchester City,2017-11-26,0,0,0,0,4,0,2,1,331,16,23,13,0.6,0.6,0.4,5,0,111,216,51.4,11,134,7,19,8,2271,1318,47,68,69.1,34,54,63.0,22,70,31.4,0.2,2,11,2,2,161,52,12,1,0,10,19,3,2,1,0,3,9,11,11,3,2,10,25,40.0,15,2,11,39,26,0,67,171,92,73,8,331,42.1,11,57.9,763,455,3,3,12,10,111,11,0,10,8,3,0,1,0,48,19,11,63.3,2,0,1,1,13,4,3,0,874,21,6,9,2.9,2.2,0.8,24,3,665,773,86.0,74,579,44,25,15,10614,3154,332,362,91.7,281,308,91.2,35,60,58.3,1.5,6,79,12,0,728,42,10,7,2,16,16,7,0,6,0,3,12,15,10,7,4,11,19,57.9,8,1,8,27,18,0,37,140,441,299,26,873,60.0,10,40.0,3375,2091,33,5,14,6,664,73,0,10,10,3,1,0,1,57,11,19,36.7
Brighton & Hove Albion,Crystal Palace,2017-11-28,0,0,0,0,10,3,2,0,606,19,8,5,0.6,0.6,0.5,18,0,369,517,71.4,32,332,9,11,8,6811,2442,155,196,79.1,138,161,85.7,59,117,50.4,0.3,9,20,4,2,457,55,6,0,5,29,28,10,7,3,0,5,14,10,10,7,2,4,17,23.5,13,1,4,27,19,0,65,208,243,159,17,606,72.7,3,27.3,1723,909,9,5,11,6,366,32,0,13,7,5,0,0,0,65,24,27,47.1,0,0,0,0,10,4,0,0,541,9,13,11,0.6,0.6,0.2,16,0,308,437,70.5,27,312,22,17,13,5568,2485,153,183,83.6,119,161,73.9,31,79,39.2,0.2,5,23,3,0,392,45,17,0,0,16,12,5,1,1,2,0,5,7,5,3,1,3,11,27.3,8,3,8,22,29,0,62,189,257,105,15,541,76.5,4,23.5,1489,735,16,7,13,15,307,27,0,8,12,0,0,0,0,58,27,24,52.9
Leicester City,Tottenham Hotspur,2017-11-28,2,2,0,0,7,3,1,0,521,23,14,9,0.6,0.6,0.6,14,4,264,378,69.8,24,216,17,19,9,4487,1938,133,160,83.1,83,107,77.6,32,78,41.0,0.5,6,12,7,1,326,50,11,3,5,14,22,4,3,0,0,2,12,14,18,3,2,10,20,50.0,10,4,5,37,48,0,93,228,202,96,9,521,47.4,10,52.6,1334,693,10,1,14,9,263,24,0,7,8,2,0,0,0,62,16,18,47.1,1,1,0,0,18,5,2,0,724,19,11,8,2.4,2.4,1.8,33,2,498,618,80.6,72,388,38,20,10,8991,3419,206,243,84.8,235,276,85.1,47,78,60.3,1.6,16,52,16,3,565,52,9,4,7,27,25,9,1,7,0,1,9,12,10,6,3,10,19,52.6,9,1,7,30,21,0,40,155,335,241,32,724,50.0,10,50.0,2273,1379,25,6,14,13,492,72,0,10,7,1,0,0,0,70,18,16,52.9
Watford,Manchester United,2017-11-28,2,1,1,1,11,2,2,0,669,16,13,9,1.4,0.6,0.5,22,4,441,549,80.3,54,394,27,17,14,7070,2709,233,264,88.3,165,193,85.5,30,60,50.0,0.8,10,46,8,2,498,51,9,0,1,25,25,5,2,3,0,0,15,12,8,4,4,5,18,27.8,13,6,3,29,25,0,51,165,324,186,30,668,82.4,3,17.6,2050,1227,19,9,19,11,437,54,0,12,9,0,1,0,0,64,16,15,51.6,4,3,0,0,15,6,1,0,510,14,10,15,1.2,1.2,0.5,27,7,280,383,73.1,26,284,17,18,13,5245,2263,143,165,86.7,84,115,73.0,45,84,53.6,0.4,10,20,7,0,330,53,10,0,3,10,25,5,1,3,0,0,4,10,9,4,1,3,17,17.6,14,3,12,24,41,0,75,174,236,102,18,510,72.2,5,27.8,1587,810,16,5,16,11,276,26,0,10,12,0,0,1,0,56,15,16,48.4
West Bromwich Albion,Newcastle United,2017-11-28,2,2,0,0,8,4,0,0,574,22,13,12,1.5,1.5,1.3,15,4,327,443,73.8,40,347,15,22,11,6077,2088,136,155,87.7,147,177,83.1,38,85,44.7,1.1,5,35,6,2,399,44,12,0,3,21,20,1,1,0,0,0,11,18,9,7,6,6,12,50.0,6,5,7,35,29,0,55,172,270,139,10,574,50.0,11,50.0,1709,859,12,1,14,7,326,39,0,13,12,0,0,0,1,72,27,26,50.9,1,1,0,0,14,4,0,0,620,18,7,12,0.9,0.9,0.8,25,2,375,487,77.0,45,315,18,12,6,6775,2759,165,187,88.2,147,180,81.7,47,90,52.2,0.8,10,35,7,4,434,51,11,1,4,21,25,6,3,3,0,2,7,16,11,6,1,11,22,50.0,11,2,10,25,30,0,40,171,284,166,12,620,50.0,6,50.0,1596,767,15,4,19,16,372,45,0,12,12,2,0,0,0,68,26,27,49.1
Chelsea,Swansea City,2017-11-29,1,0,0,0,21,10,1,0,797,22,15,10,1.5,1.5,1.1,34,1,552,679,81.3,71,490,32,18,12,9525,2836,275,298,92.3,187,232,80.6,71,103,68.9,0.7,16,40,11,1,627,52,8,0,12,42,25,15,2,6,0,0,19,15,15,4,3,6,10,60.0,4,1,9,37,16,0,24,180,363,263,36,797,66.7,6,33.3,2796,1499,21,8,16,10,549,71,0,10,6,0,0,0,0,65,20,8,71.4,0,0,0,0,2,0,0,0,570,16,14,19,0.1,0.1,0.1,4,0,330,438,75.3,15,195,12,10,4,6127,2522,149,176,84.7,127,160,79.4,44,78,56.4,0.2,2,21,1,0,394,44,9,1,2,11,22,1,1,0,0,0,10,10,7,7,2,6,18,33.3,12,4,15,30,46,2,87,217,273,84,3,570,40.0,6,60.0,1280,542,9,1,16,16,329,15,0,7,10,0,0,0,0,49,8,20,28.6
Bournemouth,Burnley,2017-11-29,1,0,0,0,11,2,0,0,729,14,6,8,1.2,1.2,0.4,20,1,489,630,77.6,51,384,31,15,5,9092,3412,207,244,84.8,230,277,83.0,50,99,50.5,0.9,8,48,9,4,578,52,12,0,3,30,28,4,2,0,0,0,13,12,7,6,1,4,7,57.1,3,4,4,20,20,0,45,229,329,178,23,729,33.3,10,66.7,2472,1371,20,4,16,12,484,49,0,9,11,0,0,0,0,59,27,18,60.0,2,1,0,0,10,4,1,0,516,22,17,13,1.1,1.1,0.4,19,3,263,389,67.6,32,226,12,7,3,6150,2656,85,110,77.3,117,153,76.5,59,114,51.8,0.5,7,31,3,1,342,46,8,1,3,20,21,6,4,1,0,1,6,16,8,13,1,10,15,66.7,5,5,8,39,35,0,71,186,226,108,10,516,42.9,4,57.1,1114,525,10,4,15,10,260,31,0,11,9,1,0,0,0,61,18,27,40.0
Arsenal,Huddersfield Town,2017-11-29,5,5,0,0,21,6,0,0,940,19,15,7,4.0,4.0,2.9,39,10,739,848,87.1,82,456,14,12,7,14033,4920,249,293,85.0,400,432,92.6,78,101,77.2,2.3,16,62,20,1,804,42,14,7,5,11,17,7,3,3,0,2,5,12,7,10,2,4,11,36.4,7,1,6,34,12,0,39,214,520,212,34,940,58.3,5,41.7,2193,1031,8,4,11,8,735,81,0,10,10,2,0,0,0,57,12,16,42.9,0,0,0,0,7,3,1,0,487,13,15,10,0.5,0.5,0.4,14,0,282,375,75.2,23,217,12,11,7,5606,2263,103,119,86.6,138,175,78.9,41,69,59.4,0.4,6,13,2,0,322,50,11,1,1,10,22,2,2,0,0,3,7,7,7,6,0,5,12,41.7,7,7,3,28,32,1,68,192,230,72,9,487,63.6,4,36.4,1205,581,11,2,17,15,281,23,0,12,9,3,0,0,0,46,16,12,57.1
Stoke City,Liverpool,2017-11-29,0,0,0,0,10,1,1,0,520,16,18,14,0.9,0.9,0.5,14,0,270,404,66.8,32,265,11,15,11,5683,2663,93,129,72.1,118,150,78.7,50,92,54.3,0.4,2,28,1,1,350,50,10,0,0,21,24,5,5,0,0,4,14,11,10,6,0,6,17,35.3,11,4,10,34,25,1,56,162,261,106,14,520,73.3,4,26.7,1439,567,7,1,11,10,269,32,0,8,9,4,0,0,0,44,33,25,56.9,3,2,0,0,14,7,5,0,702,14,13,14,2.9,2.9,2.0,26,6,469,591,79.4,36,443,35,17,11,7477,2548,234,271,86.3,196,228,86.0,29,69,42.0,0.7,9,30,4,0,541,48,11,1,2,14,23,9,5,2,0,2,14,10,5,6,3,4,15,26.7,11,5,9,27,33,1,43,199,370,140,17,702,64.7,6,35.3,2350,1379,13,8,11,10,468,35,0,10,8,2,0,0,0,56,25,33,43.1
Everton,West Ham United,2017-11-29,4,2,0,1,7,4,2,0,580,19,15,5,1.6,0.7,0.7,12,4,345,450,76.7,23,302,14,15,11,6067,2287,163,190,85.8,133,155,85.8,39,85,45.9,0.5,5,24,4,1,412,36,6,1,2,14,21,2,0,2,0,2,6,14,9,7,3,11,28,39.3,17,0,5,34,53,0,73,227,251,105,14,579,73.3,4,26.7,1538,815,9,3,13,7,344,23,0,16,6,2,1,1,0,58,26,21,55.3,0,0,0,1,6,2,1,0,660,11,7,6,1.1,0.3,0.3,12,0,440,577,76.3,37,365,19,28,17,7417,2233,199,225,88.4,187,233,80.3,35,80,43.8,0.6,5,36,11,1,514,62,17,0,4,31,30,6,4,2,0,1,9,7,8,2,1,4,15,26.7,11,1,5,18,14,1,46,159,339,168,23,659,60.7,11,39.3,2131,1049,14,3,10,8,437,37,0,6,16,1,1,1,0,60,21,26,44.7
Manchester City,Southampton,2017-11-29,2,1,0,0,26,12,1,0,945,16,9,11,1.4,1.4,1.2,49,4,704,835,84.3,72,645,44,10,7,10817,3219,372,413,90.1,265,302,87.7,38,60,63.3,1.4,21,65,12,0,782,52,12,1,2,21,29,6,1,2,0,1,21,8,3,8,5,6,15,40.0,9,2,9,25,12,0,29,119,511,325,31,945,70.0,3,30.0,3322,1985,41,8,19,12,702,72,0,12,11,1,0,0,0,71,19,12,61.3,1,1,0,0,7,2,1,0,432,15,24,23,1.3,1.3,1.3,14,2,169,293,57.7,8,165,3,15,9,3100,1420,88,111,79.3,49,79,62.0,27,83,32.5,1.3,7,9,2,1,244,48,13,0,0,8,13,5,5,0,0,1,9,13,9,4,2,3,10,30.0,7,6,17,39,35,1,80,206,165,64,13,432,60.0,6,40.0,921,387,7,1,6,10,167,6,0,11,12,1,0,0,0,60,12,19,38.7
Chelsea,Newcastle United,2017-12-02,3,1,1,1,22,8,0,0,897,17,14,9,3.2,2.4,2.1,44,6,672,794,84.6,77,599,24,21,18,11854,3691,268,306,87.6,334,369,90.5,57,85,67.1,2.8,17,49,19,1,743,49,13,6,4,26,18,11,0,5,0,2,14,12,6,9,2,3,9,33.3,6,2,7,31,15,1,41,203,460,242,42,896,85.7,3,14.3,2701,1485,25,4,10,14,669,77,0,8,12,2,1,0,0,60,20,10,66.7,1,0,0,0,8,2,1,0,548,17,13,15,0.6,0.6,0.2,13,0,319,423,75.4,20,317,14,10,6,5458,1904,156,181,86.2,111,142,78.2,37,72,51.4,0.2,6,20,1,1,381,41,10,1,2,11,16,4,1,3,0,1,9,10,8,7,2,3,21,14.3,18,5,10,30,41,1,71,201,250,103,7,548,60.0,3,30.0,1524,800,14,1,13,14,318,20,0,13,8,1,0,1,0,53,10,20,33.3
Watford,Tottenham Hotspur,2017-12-02,1,1,0,0,6,2,4,0,557,20,11,7,0.4,0.4,0.4,10,2,340,459,74.1,37,294,20,9,4,6394,2504,157,193,81.3,116,146,79.5,56,88,63.6,0.9,5,33,5,3,405,53,17,0,5,26,24,7,5,1,1,1,14,12,9,10,1,4,11,36.4,7,2,5,31,25,0,43,171,240,150,22,557,44.4,5,55.6,1408,682,15,4,12,16,339,36,0,16,8,1,0,0,0,52,19,15,55.9,1,1,0,0,8,2,1,1,573,21,11,13,0.8,0.8,0.6,14,2,357,459,77.8,39,310,21,11,7,7723,2856,107,130,82.3,175,208,84.1,70,96,72.9,0.6,4,31,2,0,403,46,15,5,6,15,23,2,1,0,1,10,6,13,7,14,0,5,9,55.6,4,2,11,32,33,0,65,186,274,124,12,573,63.6,4,36.4,1619,902,18,4,19,16,355,39,0,8,16,10,0,0,0,57,15,19,44.1
West Bromwich Albion,Crystal Palace,2017-12-02,0,0,0,0,20,6,3,0,582,15,16,7,1.9,1.9,1.1,32,0,320,455,70.3,44,296,15,17,12,6466,2750,137,165,83.0,118,156,75.6,56,100,56.0,1.3,14,42,14,6,400,52,11,0,6,26,29,3,3,0,0,3,13,9,9,4,2,8,18,44.4,10,5,2,31,26,0,51,156,234,195,35,582,70.6,5,29.4,1843,910,10,1,19,10,316,44,0,11,10,3,0,0,0,67,27,31,46.6,0,0,0,0,10,2,1,0,552,15,9,15,0.6,0.6,0.5,18,0,303,430,70.5,31,262,20,18,10,5514,2299,140,175,80.0,112,140,80.0,40,88,45.5,0.5,9,27,4,0,371,58,14,0,1,22,24,7,0,0,6,1,6,12,12,3,0,5,17,29.4,12,6,9,24,34,1,64,183,245,133,19,552,55.6,8,44.4,1605,840,15,5,14,7,302,31,0,10,10,1,0,0,0,47,31,27,53.4
Stoke City,Swansea City,2017-12-02,2,2,0,0,10,3,2,0,542,13,13,12,1.1,1.1,1.1,17,3,324,423,76.6,23,302,16,12,9,6605,3015,131,162,80.9,132,159,83.0,55,84,65.5,1.1,9,32,8,1,369,51,9,1,9,12,29,2,1,1,0,3,6,9,6,5,2,2,9,22.2,7,5,7,26,39,0,66,171,268,112,18,542,75.0,3,25.0,1743,591,16,2,14,21,319,22,0,12,10,3,0,0,0,39,25,18,58.1,1,1,0,0,10,3,0,0,613,24,5,5,0.4,0.4,0.4,17,2,399,519,76.9,27,380,23,9,7,7219,2186,175,198,88.4,163,201,81.1,49,92,53.3,0.3,7,22,3,2,466,53,15,0,2,31,23,6,6,0,0,0,11,13,7,13,4,3,12,25.0,9,1,4,29,23,1,46,161,341,117,9,613,77.8,2,22.2,2286,1262,18,3,11,11,395,27,0,10,12,0,0,0,0,49,18,25,41.9
Brighton & Hove Albion,Liverpool,2017-12-02,1,0,1,1,5,1,1,0,593,18,12,5,1.7,1.0,0.8,9,1,415,519,80.0,28,286,11,12,6,8277,2912,135,159,84.9,198,232,85.3,64,101,63.4,0.6,3,28,2,2,484,35,8,0,6,13,12,2,0,2,0,0,6,13,11,5,2,7,16,43.8,9,2,3,30,16,0,57,201,287,108,7,592,50.0,6,50.0,1820,836,10,0,10,11,413,28,0,8,6,0,1,0,1,56,16,12,57.1,4,3,0,0,12,6,0,0,789,17,15,6,1.8,1.8,1.5,21,7,608,700,86.9,43,461,16,16,9,10178,3115,273,291,93.8,268,297,90.2,46,84,54.8,1.4,8,46,6,0,660,38,6,3,4,12,21,2,1,1,0,2,4,12,9,5,3,6,12,50.0,6,1,5,32,20,0,53,210,427,161,17,789,56.3,7,43.8,2365,1214,15,4,12,11,606,43,0,7,8,2,0,1,0,60,12,16,42.9
Everton,Huddersfield Town,2017-12-02,2,2,0,0,6,4,2,0,537,13,14,7,0.7,0.7,0.6,9,4,289,412,70.1,18,229,6,13,4,4927,2221,146,175,83.4,90,117,76.9,36,86,41.9,0.5,4,21,4,1,356,55,8,0,1,7,33,2,0,2,0,1,10,10,4,9,0,4,11,36.4,7,0,7,27,49,0,62,190,205,145,12,537,30.8,9,69.2,1069,473,6,3,16,14,286,18,0,12,9,1,0,0,0,44,39,28,58.2,0,0,0,0,5,3,1,0,574,23,13,11,0.3,0.3,0.2,9,0,313,456,68.6,38,234,12,11,7,6685,2455,115,146,78.8,145,192,75.5,52,106,49.1,0.3,3,31,5,0,400,56,13,1,5,27,31,5,3,2,0,0,14,15,13,8,2,9,13,69.2,4,1,10,36,34,0,47,189,237,154,12,574,63.6,4,36.4,1738,800,7,2,12,9,306,36,0,9,12,0,0,0,0,51,28,39,41.8
Leicester City,Burnley,2017-12-02,1,0,0,0,16,3,0,0,575,7,4,8,1.4,1.4,0.7,27,2,334,473,70.6,39,283,20,22,9,5621,2414,152,185,82.2,116,152,76.3,38,90,42.2,0.7,13,25,9,0,405,67,17,1,3,25,30,10,9,0,0,1,15,7,1,6,0,1,4,25.0,3,3,5,11,26,1,56,165,243,169,22,575,40.9,13,59.1,1660,813,14,5,14,10,331,39,0,3,11,1,0,0,0,45,25,21,54.3,0,0,0,0,14,4,2,0,553,23,6,18,1.0,1.0,0.8,24,0,317,441,71.9,41,289,12,4,3,6151,2522,120,149,80.5,154,185,83.2,40,89,44.9,1.3,12,32,8,6,395,40,4,1,2,24,20,7,2,5,0,6,8,15,13,7,3,13,22,59.1,9,7,11,29,29,0,72,179,260,115,18,553,75.0,1,25.0,1505,681,12,2,15,6,314,41,0,11,3,6,0,0,0,41,21,25,45.7
Arsenal,Manchester United,2017-12-02,1,1,0,0,33,14,3,0,807,18,5,10,5.3,5.3,3.2,60,2,594,717,82.8,100,567,42,12,9,9315,3451,312,343,91.0,229,267,85.8,33,62,53.2,3.6,24,44,33,1,662,51,8,2,2,26,24,12,11,0,0,4,13,14,8,6,4,7,14,50.0,7,3,7,23,10,2,35,131,311,373,54,807,75.0,3,25.0,3479,1926,36,6,11,12,593,99,0,11,10,4,0,0,0,50,11,24,31.4,3,3,0,0,8,4,2,1,414,15,14,23,1.9,1.9,1.7,14,6,160,240,66.7,12,149,19,14,7,2982,1592,65,78,83.3,60,78,76.9,23,62,37.1,1.2,6,11,6,1,200,40,15,1,1,4,12,1,1,0,0,0,7,7,11,3,1,3,12,25.0,9,13,10,29,70,0,124,231,118,68,17,414,50.0,7,50.0,1161,692,11,4,9,11,159,12,0,10,10,0,0,0,0,50,24,11,68.6
Bournemouth,Southampton,2017-12-03,1,1,0,0,16,5,2,0,588,12,10,10,0.9,0.9,0.7,29,2,366,476,76.9,39,314,26,20,10,6643,2242,150,178,84.3,153,182,84.1,41,78,52.6,0.7,11,41,12,2,410,66,17,0,1,22,31,5,1,2,0,0,9,5,8,2,2,5,18,27.8,13,3,7,22,30,0,67,193,212,187,23,588,50.0,10,50.0,1908,1077,16,3,10,13,366,39,0,6,11,0,0,0,0,44,12,23,34.3,1,1,0,0,15,3,1,0,626,23,27,9,1.5,1.5,0.7,28,2,391,502,77.9,65,348,21,18,13,7004,2782,183,210,87.1,154,180,85.6,46,83,55.4,1.0,10,39,16,4,465,31,6,4,3,23,10,4,2,2,0,6,9,17,13,5,5,10,20,50.0,10,4,5,50,21,1,61,185,275,173,29,626,72.2,5,27.8,2089,1158,12,4,12,7,384,65,0,12,5,6,0,0,0,70,23,12,65.7
Manchester City,West Ham United,2017-12-03,2,2,0,0,24,8,2,0,915,22,6,8,2.4,2.4,2.2,46,4,693,807,85.9,85,650,56,18,13,10843,3130,375,404,92.8,259,300,86.3,42,62,67.7,2.9,21,63,20,1,757,48,10,5,2,28,20,10,0,6,0,2,15,18,11,9,2,3,15,20.0,12,0,8,28,10,0,39,131,360,429,50,915,72.2,5,27.8,3816,2332,36,16,14,15,693,85,0,5,7,2,0,0,0,58,16,15,51.6,1,1,0,0,7,4,2,0,396,20,15,20,0.6,0.6,0.6,10,2,174,258,67.4,16,167,9,15,12,3386,1763,78,87,89.7,49,73,67.1,34,70,48.6,0.2,6,13,2,1,208,46,5,0,2,14,19,4,3,0,0,4,9,12,16,2,2,5,18,27.8,13,9,11,35,40,0,100,213,120,73,11,396,80.0,3,20.0,1050,541,8,2,18,19,171,16,0,7,5,4,0,0,0,54,15,16,48.4
West Ham United,Chelsea,2017-12-09,1,1,0,0,5,2,6,0,479,22,21,20,0.3,0.3,0.3,8,2,231,338,68.3,23,229,14,27,22,3764,1713,117,135,86.7,72,95,75.8,24,77,31.2,0.2,5,18,4,0,286,49,12,1,0,13,21,4,3,0,0,3,8,14,12,6,4,7,22,31.8,15,8,12,43,32,0,77,189,192,109,10,479,81.5,5,18.5,1357,614,13,4,20,19,231,23,0,10,10,3,0,0,0,57,13,17,43.3,0,0,0,0,19,2,1,0,851,24,8,7,1.3,1.3,0.7,35,0,619,737,84.0,64,525,42,22,15,10177,3482,285,323,88.2,245,277,88.4,53,79,67.1,1.2,13,60,10,2,689,46,13,2,7,21,23,3,2,0,0,2,13,16,9,11,4,5,27,18.5,22,2,5,32,20,0,53,191,380,287,29,851,68.2,7,31.8,3074,1734,20,7,16,15,616,63,0,10,10,2,0,0,0,58,17,13,56.7
Huddersfield Town,Brighton & Hove Albion,2017-12-09,2,2,0,0,19,6,0,0,707,23,10,9,2.2,2.2,2.1,32,4,433,600,72.2,44,409,21,10,6,7415,2854,217,252,86.1,164,205,80.0,43,105,41.0,1.5,14,34,7,2,541,58,15,0,2,28,28,8,6,1,0,1,17,20,7,14,2,8,13,61.5,5,3,6,33,20,0,51,173,347,196,32,707,60.0,4,40.0,1937,1009,16,9,10,13,427,44,0,6,10,1,0,0,0,66,35,22,61.4,0,0,0,0,7,2,0,0,564,17,13,18,0.3,0.3,0.2,12,0,294,440,66.8,23,242,7,13,5,5594,2579,118,148,79.7,136,166,81.9,35,96,36.5,0.2,4,18,2,0,385,50,6,0,1,11,29,1,0,1,0,5,10,12,7,9,1,4,10,40.0,6,5,13,30,27,2,71,231,249,88,10,564,38.5,8,61.5,1253,522,5,2,13,15,293,23,0,10,6,5,0,0,0,61,22,35,38.6
Crystal Palace,Bournemouth,2017-12-09,2,1,1,2,22,6,5,0,523,18,15,14,4.1,2.5,2.2,43,4,288,401,71.8,43,262,21,11,5,5987,2922,116,141,82.3,106,134,79.1,56,93,60.2,3.3,15,34,12,4,344,52,15,0,4,28,20,6,2,4,0,5,12,9,9,4,5,10,20,50.0,10,3,11,33,20,0,47,160,191,180,50,521,45.5,6,54.5,1593,845,10,11,13,13,287,43,0,14,14,5,2,0,0,58,23,12,65.7,2,2,0,0,11,5,2,0,616,19,10,19,0.7,0.7,0.6,21,4,376,482,78.0,47,334,20,20,10,7321,3037,151,183,82.5,179,210,85.2,44,71,62.0,0.8,9,42,9,2,422,57,18,2,6,15,21,3,2,0,0,3,14,8,8,9,2,6,11,54.5,5,8,11,29,35,1,88,211,275,134,19,616,50.0,10,50.0,1803,985,14,4,7,8,375,47,0,14,12,3,0,2,0,43,12,23,34.3
